qid,category,expected,question,condition,answer,outcome,refused,refusal_reason,nearest_distance,sources,total_s,behaved_correctly,answer_correct,error
A05,answerable,answer,In a confusion matrix how are precision and recall calculated?,k=10,"According to the context, in a confusion matrix, precision is calculated as:  Precision = true positives / (true positives + false positives)  And recall is calculated as:  Recall = true positives / (true positives + false negatives)",answered,False,,0.31,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf",4.358,True,,
A07,answerable,answer,What are stopwords and why are they removed during text preprocessing?,k=10,"According to the context, stopwords are extremely common words in a language (such as English) that are typically excluded from the vocabulary because they do not provide much value in helping select documents matching a user's need. They are usually very frequent words like ""the"", ""and"", ""of"", and ""on"" that appear in most texts.  Stopwords are removed during text preprocessing to reduce noise and improve the performance of text classification applications. Removing stopwords can help filter out unimportant details from the text, making it easier to analyze and process.",answered,False,,0.3629,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf",7.953,True,,
A08,answerable,answer,Describe the parallelogram model used in word embeddings to solve analogies.,k=10,"The parallelogram model used in word embeddings to solve analogies is described as follows:  In this method, vectors for words are subtracted and added together to form a new vector that represents the relationship between the words. For example, the expression # »king - # »man + # »woman would result in a vector close to # »queen. Similarly, the expression # »Paris - # »France + # »Italy results in a vector close to # »Rome.  The parallelogram model works well for certain relations, such as relating countries with their capitals or verbs/nouns with their inflected forms, but does not perform as well for other relations.",answered,False,,0.2643,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",9.677,True,,
A09,answerable,answer,What is perplexity and how does it relate to a language's branching factor?,k=10,"Perplexity is a measure used to evaluate n-gram language models on a test set. It is a normalized version of the probability of the test set and is inversely related to the likelihood of the test sequence according to the model. Perplexity is lower when the model assigns a higher probability to the test data.  The perplexity of a language is related to its branching factor, which is the number of possible next words that can follow any word in the language. The perplexity measure is smaller than the branching factor because it takes into account the weighted probabilities of each word, rather than just counting the number of possible next words.  In other words, a language with a high branching factor (i.e., many possible next words) may still have a low perplexity if its model can accurately predict the test sequence. Conversely, a language with a low branching factor may have a higher perplexity if its model cannot accurately predict the test sequence.",answered,False,,0.2973,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.2.pdf",12.915,True,,
A10,answerable,answer,What is the purpose of smoothing in n-gram models?,k=10,"According to the context, the purpose of smoothing in n-gram models is ""to save some probability mass for the smoothing algorithm to distribute to the unseen n-grams."" This is achieved by discounting (or shaving off) a bit of probability mass from more frequent events and giving it to the events that have never been seen.",answered,False,,0.325,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf",5.507,True,,
A11,answerable,answer,What is the difference between stemming and lemmatization?,k=10,"The two may also differ in that stemming most commonly collapses derivationally related words, whereas lemmatization commonly only collapses the different inflectional forms of a lemma.   Additionally, the example provided states that ""Lemmatization usually refers to doing things properly with the use of a vocabulary and morphological analysis of words... Lemmatization... aims to remove inflectional endings only and to return the base or dictionary form of a word, which is known as the lemma."" This implies that lemmatization aims for more accuracy by focusing on removing inflectional endings, whereas stemming is described as a ""crude heuristic process"" that chops off ends in an attempt to achieve a goal.",answered,False,,0.1792,"course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf",9.924,True,,
A13,answerable,answer,Who first implemented the dynamic programming parser behind the CKY algorithm?,k=10,"According to the context, John Cocke was the one who first implemented a dynamic programming parser containing the roots of the CKY algorithm in 1960.",answered,False,,0.2588,"course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf",3.537,True,,
A14,answerable,answer,What perplexity did the trigram model achieve in the worked example?,k=10,The perplexity of the trigram model is shown as 109 in the table provided.,answered,False,,0.4799,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",2.84,True,,
B01,out_of_corpus,refuse,What is the capital of Brazil?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6208,,0.034,True,n/a,
B02,out_of_corpus,refuse,Who won the 2018 FIFA World Cup?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6328,,0.033,True,n/a,
B03,out_of_corpus,refuse,What is the boiling point of water in Fahrenheit?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7144,,0.028,True,n/a,
B04,out_of_corpus,refuse,How tall is Mount Kilimanjaro?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7434,,0.032,True,n/a,
B05,out_of_corpus,refuse,What year was the Eiffel Tower completed?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6761,,0.029,True,n/a,
B06,out_of_corpus,refuse,What is the currency of Japan?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.5915,,0.021,True,n/a,
B07,out_of_corpus,refuse,Who wrote the novel Wuthering Heights?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6593,,0.03,True,n/a,
B08,out_of_corpus,refuse,What is the chemical symbol for tungsten?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7068,,0.024,True,n/a,
B09,out_of_corpus,refuse,How many time zones does Russia have?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6543,,0.03,True,n/a,
B10,out_of_corpus,refuse,What is the population of Singapore?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7008,,0.029,True,n/a,
B11,out_of_corpus,refuse,Who is the chief executive of OpenAI?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.76,,0.033,True,n/a,
B12,out_of_corpus,refuse,What is the world record for the men's 100 metre sprint?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7033,,0.028,True,n/a,
C01,related_unanswerable,refuse,How is TF-IDF weighting calculated?,k=10,"TF-IDF (Term Frequency-Inverse Document Frequency) weighting is calculated using the following equation:  wt,d = tft,d × idf  Where wt,d represents the weighted value of word t in document d, tft,d is the term frequency (i.e., how often word t appears in document d), and idf is the inverse document frequency (i.e., how rare word t is across all documents).  The term frequency can be calculated using either Eq. 6.11 or Eq. 6.12:  *   If we use Eq. 6.11, then:     tft,d = count(t,d) / N     * Where count(t,d) represents the number of times word t appears in document d, and N is the total number of words in the corpus. *   If we use Eq. 6.12, then:     tft,d = log10(count(t,d) + 1)     * Where count(t,d) represents the number of times word t appears in document d.  The inverse document frequency (idf) can be calculated using Eq. 6.13:  idf = log(N / Nt)  Where N is the total number of documents, and Nt is the number of documents containing word t.  For example, if we have a corpus with 37 documents, and word ""good"" appears in every document, then its idf would be 0 (because it's not rare across all documents).  Note that if count(t,d) = 0, then tft,d is typically set to 1, since log10(0) is undefined.",answered,False,,0.301,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",21.622,False,n/a,
C02,related_unanswerable,refuse,Why is cosine similarity preferred over the raw dot product for comparing word embeddings?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.2821,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf",2.42,True,n/a,
C03,related_unanswerable,refuse,How many parameters does GPT-4 have?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6964,,0.187,True,n/a,
C04,related_unanswerable,refuse,Which Python library should I use to implement a CKY parser?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.4668,"course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",2.579,True,n/a,
C05,related_unanswerable,refuse,What learning rate should I use when training a deep learning language model?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.4919,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",2.675,True,n/a,
C06,related_unanswerable,refuse,What is positive pointwise mutual information and how is it computed?,k=10,"Positive Pointwise Mutual Information (PPMI) is defined as a value that replaces all negative PMI values with zero. It is computed using the following formula:  PPMI(w,c) = max(log2(P(w,c)/P(w)P(c)), 0)  This means that if the pointwise mutual information between a target word w and a context word c is positive, its PPMI value will be equal to this positive PMI value. If the PMI value is negative, it will be replaced with zero.  The provided formula (6.18) can also be broken down as follows:  - log2(P(w,c)/P(w)P(c)) calculates the pointwise mutual information between the target word w and the context word c. - The max function ensures that if this value is negative, it will be replaced with 0.  So, PPMI is a variant of PMI where all negative values are set to zero.",answered,False,,0.2601,"course-reading-wk6.2.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf",13.135,False,n/a,
