qid,category,expected,question,condition,answer,outcome,refused,refusal_reason,nearest_distance,sources,total_s,behaved_correctly,answer_correct,error
B05,out_of_corpus,refuse,What year was the Eiffel Tower completed?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7863,,0.022,True,n/a,
B06,out_of_corpus,refuse,What is the currency of Japan?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7847,,0.019,True,n/a,
B07,out_of_corpus,refuse,Who wrote the novel Wuthering Heights?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.739,,0.018,True,n/a,
B08,out_of_corpus,refuse,What is the chemical symbol for tungsten?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7181,,0.017,True,n/a,
B09,out_of_corpus,refuse,How many time zones does Russia have?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6824,,0.019,True,n/a,
B10,out_of_corpus,refuse,What is the population of Singapore?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7691,,0.016,True,n/a,
B11,out_of_corpus,refuse,Who is the chief executive of Google?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.5359,,0.017,True,n/a,
B12,out_of_corpus,refuse,What is the world record for the men's 100 metre sprint?,k=10,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7149,,0.019,True,n/a,
C01,related_unanswerable,refuse,Which Python library should I use to implement a CYK parser?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.3414,CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf; CYK algorithm.pdf,21.46,True,n/a,
C02,related_unanswerable,refuse,What learning rate should I use when training a word2vec model?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.3785,Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; word2vec.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf; Word2Vec - Wikipedia.pdf,17.25,True,n/a,
C03,related_unanswerable,refuse,What word error rate does OpenAI's Whisper model achieve on LibriSpeech?,k=10,The provided documents do not contain this information.,refused,True,model_judgement,0.4662,Speech recognition.pdf; Speech recognition.pdf; Speech recognition.pdf; Large language model.pdf; Large language model.pdf; Large language model.pdf; Large language model.pdf; Speech recognition.pdf; Speech recognition.pdf; Large language model.pdf,23.102,True,n/a,
